partition_set_id,partition_id,method,start_node,cycle_time,num_complete_cycles,benefit,benefit_per_minute,cost_without_plow,cost_with_plow,coverage_ratio,total_priority,unique_edges
0,2,chinese_postman,409,38.38556191071169,18,111311.77977642683,154.59969413392616,117469.44,6157.660223573171,1.0,27.192,126
1,2,chinese_postman,409,38.38556191071169,18,111311.77977642683,154.59969413392616,117469.44,6157.660223573171,1.0,27.192,126
2,2,chinese_postman,650,38.38556191071167,18,111311.67531701928,154.59954905141566,117469.44000000003,6157.764682980755,1.0,27.192000000000007,126
1,2,chinese_postman,1,38.38556191071167,18,111311.6728667255,154.59954564822985,117469.44000000002,6157.7671332745285,1.0,27.192000000000004,126
0,2,chinese_postman,11,38.38556191071168,18,111311.42821989697,154.59920586096803,117469.44000000002,6158.011780103043,1.0,27.192000000000004,126
1,2,chinese_postman,304,38.385561910711665,18,111308.84201293663,154.5956139068564,117469.43999999999,6160.597987063364,1.0,27.191999999999997,126
1,2,chinese_postman,12,38.38556191071166,18,111307.65076053103,154.59395938962643,117469.44000000003,6161.789239468995,1.0,27.192000000000007,126
0,2,chinese_postman,12,38.38556191071166,18,111307.65076053103,154.59395938962643,117469.44000000003,6161.789239468995,1.0,27.192000000000007,126
2,1,greedy,218,15.337984797797501,46,110626.27977501419,153.6476107986308,113015.52000000014,2389.240224985939,1.0,26.16100000000003,78
2,1,greedy,218,15.337984797797501,46,110626.27977501419,153.6476107986308,113015.52000000014,2389.240224985939,1.0,26.16100000000003,78
0,0,random_walk,235,110.85202833450343,6,110571.33649479545,153.5713006872159,121564.8,10993.463505204552,1.0,137.8459999999999,102
0,0,random_walk,265,110.43597048021304,6,110063.18491428769,152.86553460317734,120795.83999999992,10732.655085712238,1.0,117.68450000000003,99
1,7,random_walk,572,110.8112032435486,6,110049.52530784726,152.84656292756563,121454.63999999991,11405.114692152652,1.0,200.48699999999965,87
1,7,random_walk,635,110.92882179966539,6,110002.67752006571,152.7814965556468,123130.79999999997,13128.122479934253,1.0,154.93949999999995,101
0,0,random_walk,257,110.59008077600409,6,109792.54291932275,152.4896429435038,120795.83999999995,11003.297080677208,1.0,137.77900000000002,99
1,0,random_walk,266,109.3796156595731,6,109184.47395045811,151.6451027089696,119080.79999999999,9896.326049541878,1.0,128.72200000000015,97
0,0,random_walk,752,110.62894412277285,6,108915.85039486036,151.27201443730607,124290.71999999994,15374.869605139582,1.0,92.76000000000046,110
0,0,random_walk,281,109.32221576739867,6,108620.69490602458,150.86207625836747,118476.00000000001,9855.305093975427,1.0,147.67500000000015,96
1,0,random_walk,541,108.95831141070602,6,108394.57252872238,150.5480174010033,120147.83999999995,11753.26747127758,1.0,157.03600000000003,100
2,0,random_walk,676,108.00993435024999,6,108244.76700127532,150.33995416843794,118944.71999999988,10699.952998724559,1.0,123.81499999999973,99
1,0,random_walk,264,109.2860071479922,6,108119.2644788413,150.1656451095018,119080.79999999993,10961.535521158625,1.0,131.8895,97
2,0,random_walk,241,109.0272689348355,6,108004.01858350559,150.00558136598,118294.56000000006,10290.54141649447,1.0,133.12600000000003,98
2,0,random_walk,224,109.44110211678124,6,107118.02101139181,148.77502918248862,118951.19999999991,11833.178988608097,1.0,118.14949999999972,100
1,6,greedy,137,8.575501712322385,83,106573.81702834516,148.01919031714607,107853.1199999999,1279.3029716547253,1.0,24.965999999999976,52
1,6,greedy,136,8.473455402002331,84,106311.43931560894,147.65477682723463,107572.3199999999,1260.8806843909633,1.0,24.90099999999998,52
1,0,random_walk,257,111.87190643897269,6,106217.84148387425,147.52477983871424,119685.60000000003,13467.758516125788,1.0,102.19849999999995,98
2,0,random_walk,283,109.74654334231145,6,105984.81616773436,147.20113356629773,118331.27999999998,12346.463832265632,1.0,119.03650000000005,100
0,0,random_walk,240,110.71886720885931,6,105264.20793071279,146.20028879265664,118156.31999999999,12892.112069287201,1.0,127.83449999999937,98
1,0,random_walk,237,111.44185231326422,6,104674.83921958877,145.38172113831774,114864.48000000004,10189.640780411262,1.0,129.208,94
1,0,random_walk,273,111.58401492655067,6,104291.76653597856,144.84967574441467,116346.24000000003,12054.473464021481,1.0,106.17250000000004,94
1,4,greedy,465,10.087717963262152,71,103959.20582917472,144.38778587385377,105429.60000000002,1470.3941708253026,1.0,24.405000000000005,54
0,0,random_walk,224,112.08977806082478,6,103523.04604308738,143.7820083931769,115236.00000000003,11712.953956912643,1.0,121.41100000000014,93
2,2,random_walk,579,112.33708418213303,6,103319.88260261694,143.4998369480791,114823.44,11503.557397383056,1.0,87.43900000000016,117
2,0,random_walk,244,111.53283964680493,6,103197.99290574259,143.33054570242027,112039.19999999998,8841.207094257396,1.0,147.42600000000016,91
0,0,random_walk,402,110.40360422517604,6,103073.52320911932,143.15767112377682,116363.51999999996,13289.996790880648,1.0,104.34200000000018,98
1,0,random_walk,243,108.62397802529318,6,102862.68770394551,142.86484403325767,113501.52,10638.832296054488,1.0,123.72100000000002,93
1,2,random_walk,7,112.10313032698338,6,102522.59560025597,142.3924938892444,115477.91999999994,12955.324399743968,1.0,88.98350000000022,124
1,7,random_walk,633,111.89982268054166,6,102337.49240853032,142.13540612295878,111926.87999999996,9589.387591469644,1.0,142.8879999999995,96
0,0,random_walk,240,112.63919956287161,6,101781.31809420166,141.36294179750232,112430.16000000002,10648.841905798354,1.0,120.72900000000004,91
2,2,random_walk,305,110.12023573027898,6,101755.33428615882,141.32685317522058,113667.83999999991,11912.505713841088,1.0,85.4595000000002,118
1,0,random_walk,659,108.84633788378731,6,101461.0489256744,140.91812350788112,112479.83999999994,11018.791074325536,1.0,99.05349999999999,90
0,0,random_walk,224,109.95753753111575,6,101137.50986213362,140.4687636974078,113067.35999999999,11929.850137866362,1.0,103.02350000000013,96
1,0,random_walk,238,110.53889491767744,6,100558.64656925766,139.66478690174674,109857.59999999999,9298.953430742327,1.0,131.28150000000014,88
0,1,greedy,229,14.26304510922701,50,100360.8554915076,139.39007707153831,102375.36000000003,2014.5045084924348,1.0,23.698000000000008,74
2,1,greedy,229,14.26304510922701,50,100360.8554915076,139.39007707153831,102375.36000000003,2014.5045084924348,1.0,23.698000000000008,74
0,0,random_walk,266,109.40551967063853,6,99569.32972625614,138.2907357309113,109239.83999999997,9670.510273743834,1.0,159.0200000000002,90
2,0,random_walk,237,110.66188806900449,6,99034.02459820083,137.54725638639005,109494.72,10460.695401799168,1.0,127.71950000000002,87
1,7,random_walk,160,111.84181562382403,6,97549.02966600447,135.4847634250062,104673.59999999993,7124.570333995471,1.0,175.09749999999985,68
2,0,random_walk,676,109.845258647271,6,96232.68492783855,133.65650684422022,107866.07999999997,11633.395072161427,1.0,115.67550000000004,86
1,2,random_walk,618,111.3621219372579,6,95719.74544422945,132.94409089476312,107637.11999999995,11917.374555770495,1.0,102.10300000000043,102
2,2,random_walk,314,110.59053384272762,6,94539.58172366988,131.30497461620817,104073.11999999995,9533.538276330077,1.0,93.14400000000025,100
1,7,random_walk,158,110.70287011312804,6,94292.18935144307,130.96137409922648,103036.31999999996,8744.130648556891,1.0,186.13999999999982,70
0,2,random_walk,410,111.5718283141877,6,94210.01763166394,130.84724671064436,104213.51999999989,10003.502368335952,1.0,84.82400000000023,101
2,0,random_walk,235,109.38156529023163,6,94062.93193286764,130.64296101787173,104075.28000000004,10012.348067132401,1.0,103.30849999999965,96
1,2,random_walk,648,108.91154910818607,6,93877.16820082447,130.38495583447843,105431.75999999997,11554.591799175492,1.0,82.84500000000021,112
0,0,random_walk,236,108.92252305526796,6,93679.65215925832,130.11062799896987,102379.68000000002,8700.027840741703,1.0,136.97,82
2,2,random_walk,308,111.0714242294207,6,93629.63413216155,130.04115851689104,104725.43999999996,11095.805867838417,1.0,87.67050000000019,106
2,7,random_walk,168,109.98347021456338,6,93493.60778506668,129.85223303481482,102958.56000000004,9464.952214933359,1.0,139.8154999999999,66
0,0,random_walk,269,110.73839309749779,6,93150.35127987532,129.37548788871572,103723.20000000001,10572.848720124692,1.0,104.39350000000015,83
1,2,random_walk,309,110.69632841927665,6,93149.4023211574,129.37416989049638,103472.63999999994,10323.237678842554,1.0,81.58450000000029,102
0,2,random_walk,0,112.49113459176584,6,92899.84984108916,129.02756922373496,103526.63999999994,10626.790158910773,1.0,86.50100000000012,107
2,0,random_walk,645,108.70478132161458,6,92652.63732360858,128.68421850501193,101172.24,8519.602676391427,1.0,129.64300000000017,77
0,2,random_walk,315,111.81819295414861,6,92629.12857807969,128.65156746955512,102418.55999999992,9789.43142192023,1.0,91.72750000000028,110
2,7,random_walk,566,109.67582233898055,6,92196.95623405557,128.05132810285497,99528.47999999995,7331.523765944386,1.0,203.51349999999925,62
1,2,random_walk,300,108.69128178633822,6,91907.855012186,127.64979862803611,102459.59999999993,10551.744987813927,1.0,87.90550000000015,105
0,0,random_walk,280,109.01401593132643,6,91877.12660052365,127.60712027850508,101586.96,9709.83339947636,1.0,118.74450000000014,79
1,0,random_walk,231,109.99856964473072,6,91527.71944136014,127.12183255744463,102215.51999999997,10687.800558639832,1.0,109.50400000000012,80
0,0,random_walk,240,112.13809503343157,6,90656.29637437996,125.91152274219439,100781.27999999996,10124.983625619987,1.0,126.8410000000001,77
1,0,random_walk,234,109.42530624380905,6,90447.56740687932,125.6216213984435,100500.47999999998,10052.912593120664,1.0,143.2355000000002,78
1,2,random_walk,729,111.54841644840948,6,90039.31849957735,125.05460902719076,100841.75999999997,10802.441500422614,1.0,86.12600000000039,102
1,2,random_walk,314,112.05188966082383,6,89812.86628737967,124.7400920658051,100340.63999999994,10527.773712620263,1.0,90.10250000000036,110
2,0,random_walk,403,111.37901424099294,6,89096.05928465916,123.74452678424883,101556.72000000009,12460.660715340933,1.0,74.7365000000002,87
2,0,random_walk,244,111.0167232111552,6,88788.47373747706,123.31732463538481,97381.44000000005,8592.966262522981,1.0,125.76200000000013,74
0,0,random_walk,248,109.0718716763057,6,88135.8170054726,122.4108569520453,96348.95999999992,8213.142994527316,1.0,136.1980000000001,76
0,2,random_walk,300,108.91616154115269,6,87877.56994008219,122.05218047233637,97340.39999999994,9462.830059917742,1.0,83.60400000000008,99
2,6,greedy,127,6.85881329438833,104,87659.08443535163,121.74872838243282,88499.51999999995,840.4355646483133,1.0,20.48599999999999,42
2,7,random_walk,164,108.46909281984142,6,86380.7039173578,119.97319988521916,92387.52000000003,6006.816082642235,1.0,185.51,54
1,0,random_walk,285,114.12521436857305,6,86374.73408176895,119.96490844690132,97221.6,10846.865918231057,1.0,94.35749999999997,76
1,5,greedy,48,10.925871544992852,65,85758.84528907789,119.10950734594151,87073.91999999998,1315.0747109220943,1.0,20.155999999999995,36
0,5,greedy,82,10.925871544992855,65,85758.7940158639,119.1094361331443,87073.92,1315.1259841361016,1.0,20.156,36
2,2,random_walk,657,112.96689648907929,6,85751.22256520734,119.09892022945463,95554.07999999994,9802.857434792599,1.0,87.6610000000001,92
1,2,random_walk,4,111.18849121439729,6,85452.26894923813,118.68370687394184,95063.75999999988,9611.491050761744,1.0,85.20350000000016,103
0,2,random_walk,323,111.81134430625838,6,85383.39417799302,118.58804746943474,93875.75999999997,8492.365822006945,1.0,98.06800000000034,95
0,2,random_walk,1,108.52168612142489,6,84649.76858317177,117.56912303218301,93281.75999999995,8631.991416828176,1.0,86.81750000000027,88
2,0,random_walk,753,109.80372105389714,6,84496.80852919674,117.35667851277326,92607.84,8111.03147080325,1.0,110.15300000000008,72
1,4,greedy,426,6.485008322503282,111,83941.80141410344,116.58583529736589,84702.23999999993,760.4385858964926,1.0,19.606999999999985,34
1,7,random_walk,158,111.61973679164103,6,83818.02813912851,116.41392797101182,89238.24000000005,5420.211860871533,1.0,198.5929999999995,50
0,2,random_walk,306,110.29614395439746,6,83643.88784041579,116.17206644502193,93823.91999999998,10180.032159584192,1.0,70.609,93
0,2,random_walk,319,110.96293834582777,6,83636.19309822019,116.16137930308359,92048.39999999997,8412.20690177978,1.0,86.32550000000018,97
1,0,random_walk,659,109.39998451801475,6,83113.99767824123,115.43610788644615,92167.19999999998,9053.202321758763,1.0,109.6390000000002,68
0,2,random_walk,409,109.40410138434605,6,82681.30215255267,114.83514187854537,91566.71999999999,8885.417847447321,1.0,87.44350000000041,86
2,0,random_walk,539,110.34254953651181,6,82501.81144160444,114.58584922445061,91195.19999999994,8693.388558395493,1.0,120.10500000000013,67
2,2,random_walk,319,109.8089108442581,6,82465.05679872588,114.5348011093415,91389.59999999995,8924.54320127407,1.0,97.45050000000037,92
2,2,random_walk,307,110.43227707699684,6,82262.45323552498,114.25340727156248,92320.55999999992,10058.106764474938,1.0,92.62600000000022,91
0,1,greedy,216,11.500161939747986,62,81549.84075136954,113.26366771023548,82866.23999999999,1316.3992486304478,1.0,19.182,62
0,1,greedy,636,11.500161939747985,62,81549.82304303319,113.26364311532387,82866.24,1316.4169569668215,1.0,19.182000000000002,62
2,2,random_walk,5,112.99198937384115,6,81536.63050473147,113.24532014546037,91573.19999999995,10036.569495268493,1.0,81.19000000000013,93
1,2,random_walk,11,112.5918636715846,6,79338.48062881852,110.1923342066924,89484.47999999994,10145.99937118142,1.0,80.5715000000002,94
2,7,random_walk,169,110.88472326951619,6,79313.2864542941,110.15734229763069,84965.75999999997,5652.473545705877,1.0,182.8269999999998,46
1,4,greedy,338,5.591704157392572,128,78782.2950023658,109.4198541699525,79397.27999999998,614.9849976341774,1.0,18.378999999999998,30
1,2,random_walk,14,110.19469534589784,6,77933.10385652356,108.24042202294939,86151.59999999992,8218.496143476359,1.0,94.47250000000028,81
2,2,random_walk,409,109.0063321789029,6,77753.57992768893,107.99108323290129,85039.19999999994,7285.620072311002,1.0,87.70150000000018,80
2,2,random_walk,313,113.00832427282737,6,77275.71608417778,107.32738345024691,85211.99999999996,7936.283915822174,1.0,105.4415000000003,84
2,2,random_walk,309,108.9231508832078,6,77228.38209550382,107.26164179931087,85637.51999999993,8409.137904496107,1.0,83.92250000000004,81
1,2,random_walk,309,108.64552652423654,6,76871.7690540976,106.76634590846889,84291.83999999992,7420.070945902314,1.0,90.51700000000007,78
1,2,random_walk,310,110.99857478033923,6,76736.89059890124,106.57901472069616,85086.71999999993,8349.829401098683,1.0,91.39650000000016,80
2,2,random_walk,310,110.35978247066242,6,76344.34527693852,106.03381288463683,85499.27999999994,9154.934723061415,1.0,90.79600000000026,89
0,7,random_walk,154,110.56795667113091,6,75371.82270288309,104.68308708733763,82693.43999999997,7321.617297116892,1.0,151.11699999999973,44
1,0,random_walk,540,109.7800922976824,6,74551.08612161224,103.54317516890589,82913.76000000008,8362.673878387839,1.0,103.97450000000035,64
2,5,greedy,376,7.704280005877426,93,74473.40170925122,103.43528015173781,75275.99999999997,802.5982907487443,1.0,17.424999999999994,30
1,1,greedy,197,10.107393334559491,71,73947.41777872822,102.70474691490031,74995.19999999998,1047.7822212717542,1.0,17.359999999999996,54
2,1,greedy,206,8.756392297773955,82,73766.87913840626,102.45399880334203,74671.20000000001,904.3208615937466,1.0,17.285,46
0,1,greedy,206,8.756392297773955,82,73766.87913840626,102.45399880334203,74671.20000000001,904.3208615937466,1.0,17.285,46
0,2,random_walk,308,109.18768167446886,6,73197.43319427282,101.66310165871225,79341.11999999995,6143.686805727132,1.0,92.04400000000015,74
0,7,random_walk,568,109.8378495195403,6,72630.77156526751,100.8760716184271,76671.35999999999,4040.5884347324686,1.0,190.59399999999985,36
1,7,random_walk,569,108.99135080087325,6,72441.49364958105,100.61318562441814,78490.07999999997,6048.586350418916,1.0,154.23099999999982,50
0,5,greedy,78,9.544826450227005,75,72270.48142637561,100.37566864774391,73236.95999999995,966.4785736243384,1.0,16.95299999999999,30
2,2,random_walk,308,109.09974442678622,6,72016.2855202369,100.0226187781068,78321.59999999993,6305.314479763037,1.0,108.2070000000002,74
2,0,random_walk,646,110.1876574063215,6,71987.47039556505,99.98259777161812,77772.95999999996,5785.48960443492,1.0,120.38350000000001,56
2,2,random_walk,313,112.32304221452203,6,71786.59218181037,99.7036002525144,79343.27999999994,7556.687818189567,1.0,80.38300000000011,89
1,2,random_walk,1,109.62652420070394,6,71196.81710075297,98.88446819549024,77487.83999999992,6291.022899246945,1.0,87.79000000000023,72
2,4,greedy,425,5.07548115547269,141,70834.52766823459,98.38128842810359,71336.15999999997,501.6323317653888,1.0,16.512999999999995,28
1,1,greedy,435,8.348570256504562,86,70797.93488966452,98.33046512453406,71625.59999999999,827.6651103354641,1.0,16.58,44
2,2,random_walk,307,108.92331666159448,6,70689.03041035321,98.17920890326835,76422.95999999995,5733.929589646732,1.0,83.73950000000019,71
0,2,random_walk,648,109.48822873172375,6,68324.6497922984,94.89534693374777,75574.07999999994,7249.430207701539,1.0,82.15950000000005,84
1,2,random_walk,413,109.87470866276084,6,68215.1768761635,94.74330121689376,75383.99999999996,7168.823123836456,1.0,76.6055000000001,82
0,2,random_walk,3,108.54639648887348,6,67593.54589820649,93.87992485862013,73504.7999999999,5911.254101793417,1.0,85.93700000000013,68
1,0,random_walk,676,110.31368211514655,6,67025.7469627227,93.09131522600374,73461.59999999993,6435.853037277238,1.0,119.77650000000011,51
1,2,random_walk,316,109.90793221606982,6,66766.91151476515,92.73182154828493,73701.35999999993,6934.448485234778,1.0,83.21150000000021,85
1,4,greedy,348,5.43484162281006,132,65718.383782862,91.27553303175279,66216.95999999996,498.5762171379681,1.0,15.327999999999992,26
2,1,greedy,422,8.194366044694911,87,64654.61836260595,89.79808105917493,65396.15999999996,741.5416373940099,1.0,15.137999999999993,44
2,5,greedy,79,7.839109432742036,91,63135.57007527653,87.68829177121741,63827.99999999997,692.429924723437,1.0,14.774999999999993,26
2,4,greedy,485,4.427195252747607,162,63006.97261353608,87.50968418546678,63395.99999999996,389.02738646387996,1.0,14.674999999999992,26
0,4,greedy,485,4.427195252747607,162,63006.97261353608,87.50968418546678,63395.99999999996,389.02738646387996,1.0,14.674999999999992,26
2,6,greedy,407,4.489238043497765,160,62885.61175683242,87.34112744004503,63279.36,393.74824316757866,1.0,14.648000000000001,30
1,5,greedy,360,4.928882299958262,146,62795.68892340839,87.21623461584498,63227.51999999997,431.83107659158196,1.0,14.635999999999992,26
2,4,greedy,68,5.34269240799591,134,61683.158678101274,85.6710537195851,62143.19999999999,460.04132189871956,1.0,14.384999999999998,30
2,2,random_walk,296,110.69982422287168,6,61496.84310973023,85.41228209684755,68240.87999999998,6744.036890269746,1.0,80.10400000000011,77
0,7,random_walk,557,110.28697151701927,6,61120.2606279829,84.88925087219847,65443.68,4323.419372017102,1.0,163.53699999999972,40
0,2,random_walk,322,110.07267639090297,6,60482.51553544113,84.00349379922379,66886.5599999999,6404.044464558762,1.0,80.37500000000014,62
1,6,greedy,118,4.8547639120634525,148,58953.24982999051,81.8795136527646,59352.48,399.23017000949307,1.0,13.739,34
0,6,greedy,114,4.9915517057022925,144,58942.0042522751,81.86389479482654,59352.479999999996,410.47574772489463,1.0,13.738999999999999,34
2,4,greedy,429,3.642885146083774,197,57234.548629686324,79.49242865234211,57525.11999999999,290.57137031366204,1.0,13.315999999999997,22
1,2,random_walk,1,108.9373958380233,6,56279.72843346322,78.16628949092114,61693.919999999955,5414.191566536736,1.0,91.37800000000014,56
1,6,greedy,120,3.722861894084371,193,54799.98353889887,76.11108824847065,55084.32,284.336461101131,1.0,12.751,26
1,0,random_walk,232,110.38994513592827,6,50416.05478591538,70.02229831377136,55844.639999999985,5428.585214084602,1.0,92.76800000000007,36
0,5,greedy,87,7.7096987094395,93,49641.330280993716,68.94629205693572,50176.79999999999,535.4697190062726,1.0,11.614999999999998,20
0,5,greedy,383,5.109913495238408,140,49469.7604374391,68.70800060755431,49822.55999999998,352.7995625608848,1.0,11.532999999999996,20
2,3,chinese_postman,293,16.40777654791855,43,49194.63364655083,68.32588006465393,50332.31999999997,1137.686353449143,1.0,11.650999999999993,50
1,3,chinese_postman,607,16.40777654791855,43,49194.61761461049,68.32585779807013,50332.319999999956,1137.7023853894668,1.0,11.65099999999999,50
1,3,chinese_postman,292,16.407776547918555,43,49194.52373831828,68.32572741433094,50332.31999999996,1137.796261681681,1.0,11.650999999999991,50
1,3,chinese_postman,611,16.40777654791855,43,49194.47901749115,68.32566530207103,50332.319999999956,1137.840982508809,1.0,11.65099999999999,50
0,3,chinese_postman,611,16.40777654791855,43,49194.47901749115,68.32566530207103,50332.319999999956,1137.840982508809,1.0,11.65099999999999,50
0,3,chinese_postman,611,16.40777654791855,43,49194.47901749115,68.32566530207103,50332.319999999956,1137.840982508809,1.0,11.65099999999999,50
2,3,chinese_postman,611,16.40777654791855,43,49194.47901749115,68.32566530207103,50332.319999999956,1137.840982508809,1.0,11.65099999999999,50
0,3,chinese_postman,290,16.40777654791855,43,49194.46333568735,68.325643521788,50332.31999999997,1137.856664312621,1.0,11.650999999999993,50
0,3,chinese_postman,575,16.407776547918548,43,49194.39471697793,68.3255482180249,50332.31999999998,1137.9252830220526,1.0,11.650999999999994,50
0,3,chinese_postman,575,16.407776547918548,43,49194.39471697793,68.3255482180249,50332.31999999998,1137.9252830220526,1.0,11.650999999999994,50
2,3,chinese_postman,606,16.407776547918548,43,49194.30337067867,68.32542134816481,50332.31999999995,1138.0166293212792,1.0,11.650999999999987,50
2,3,chinese_postman,606,16.407776547918548,43,49194.30337067867,68.32542134816481,50332.31999999995,1138.0166293212792,1.0,11.650999999999987,50
0,3,chinese_postman,606,16.407776547918548,43,49194.30337067867,68.32542134816481,50332.31999999995,1138.0166293212792,1.0,11.650999999999987,50
0,3,chinese_postman,606,16.407776547918548,43,49194.30337067867,68.32542134816481,50332.31999999995,1138.0166293212792,1.0,11.650999999999987,50
1,3,chinese_postman,606,16.407776547918548,43,49194.30337067867,68.32542134816481,50332.31999999995,1138.0166293212792,1.0,11.650999999999987,50
1,3,chinese_postman,690,16.40777654791855,43,49194.228157188445,68.32531688498395,50332.319999999985,1138.0918428115417,1.0,11.650999999999996,50
1,3,chinese_postman,690,16.40777654791855,43,49194.228157188445,68.32531688498395,50332.319999999985,1138.0918428115417,1.0,11.650999999999996,50
1,3,chinese_postman,576,16.40777654791855,43,49194.17961489615,68.32524946513354,50332.319999999956,1138.1403851038021,1.0,11.65099999999999,50
1,3,chinese_postman,576,16.40777654791855,43,49194.17961489615,68.32524946513354,50332.319999999956,1138.1403851038021,1.0,11.65099999999999,50
2,3,chinese_postman,576,16.40777654791855,43,49194.17961489615,68.32524946513354,50332.319999999956,1138.1403851038021,1.0,11.65099999999999,50
2,3,chinese_postman,605,16.407776547918548,43,49194.17728184003,68.32524622477781,50332.31999999994,1138.142718159915,1.0,11.650999999999986,50
0,3,chinese_postman,605,16.407776547918548,43,49194.17728184003,68.32524622477781,50332.31999999994,1138.142718159915,1.0,11.650999999999986,50
2,3,chinese_postman,605,16.407776547918548,43,49194.17728184003,68.32524622477781,50332.31999999994,1138.142718159915,1.0,11.650999999999986,50
2,3,chinese_postman,605,16.407776547918548,43,49194.17728184003,68.32524622477781,50332.31999999994,1138.142718159915,1.0,11.650999999999986,50
0,3,chinese_postman,605,16.407776547918548,43,49194.17728184003,68.32524622477781,50332.31999999994,1138.142718159915,1.0,11.650999999999986,50
2,3,chinese_postman,608,16.40777654791855,43,49194.1550600434,68.32521536117139,50332.319999999956,1138.1649399565547,1.0,11.65099999999999,50
2,3,chinese_postman,608,16.40777654791855,43,49194.1550600434,68.32521536117139,50332.319999999956,1138.1649399565547,1.0,11.65099999999999,50
1,3,chinese_postman,609,16.40777654791855,43,49194.14136283721,68.32519633727391,50332.319999999956,1138.178637162743,1.0,11.65099999999999,50
1,3,chinese_postman,610,16.40777654791855,43,49194.13508187409,68.32518761371401,50332.319999999956,1138.184918125869,1.0,11.65099999999999,50
0,3,chinese_postman,610,16.40777654791855,43,49194.13508187409,68.32518761371401,50332.319999999956,1138.184918125869,1.0,11.65099999999999,50
0,3,chinese_postman,577,16.407776547918555,43,49194.055876570645,68.32507760634812,50332.319999999956,1138.26412342931,1.0,11.65099999999999,50
2,3,chinese_postman,604,16.40777654791855,43,49194.01373018312,68.32501906969878,50332.319999999956,1138.3062698168385,1.0,11.65099999999999,50
1,3,chinese_postman,604,16.40777654791855,43,49194.01373018312,68.32501906969878,50332.319999999956,1138.3062698168385,1.0,11.65099999999999,50
2,3,chinese_postman,460,16.40777654791855,43,49193.77953348937,68.324693796513,50332.319999999985,1138.5404665106214,1.0,11.650999999999996,50
2,3,chinese_postman,460,16.40777654791855,43,49193.77953348937,68.324693796513,50332.319999999985,1138.5404665106214,1.0,11.650999999999996,50
1,3,chinese_postman,411,16.40777654791855,43,49193.762251965934,68.32466979439712,50332.319999999985,1138.5577480340496,1.0,11.650999999999996,50
0,3,chinese_postman,411,16.40777654791855,43,49193.762251965934,68.32466979439712,50332.319999999985,1138.5577480340496,1.0,11.650999999999996,50
1,3,chinese_postman,411,16.40777654791855,43,49193.762251965934,68.32466979439712,50332.319999999985,1138.5577480340496,1.0,11.650999999999996,50
0,3,chinese_postman,411,16.40777654791855,43,49193.762251965934,68.32466979439712,50332.319999999985,1138.5577480340496,1.0,11.650999999999996,50
0,3,chinese_postman,411,16.40777654791855,43,49193.762251965934,68.32466979439712,50332.319999999985,1138.5577480340496,1.0,11.650999999999996,50
2,3,chinese_postman,574,16.40777654791855,43,49193.66856949306,68.32453967985147,50332.319999999985,1138.6514305069309,1.0,11.650999999999996,50
2,3,chinese_postman,574,16.40777654791855,43,49193.66856949306,68.32453967985147,50332.319999999985,1138.6514305069309,1.0,11.650999999999996,50
0,3,chinese_postman,574,16.40777654791855,43,49193.66856949306,68.32453967985147,50332.319999999985,1138.6514305069309,1.0,11.650999999999996,50
2,3,chinese_postman,574,16.40777654791855,43,49193.66856949306,68.32453967985147,50332.319999999985,1138.6514305069309,1.0,11.650999999999996,50
1,3,chinese_postman,574,16.40777654791855,43,49193.66856949306,68.32453967985147,50332.319999999985,1138.6514305069309,1.0,11.650999999999996,50
1,3,chinese_postman,461,16.407776547918548,43,49193.49941237713,68.32430473941268,50332.319999999985,1138.8205876228549,1.0,11.650999999999996,50
0,3,chinese_postman,461,16.407776547918548,43,49193.49941237713,68.32430473941268,50332.319999999985,1138.8205876228549,1.0,11.650999999999996,50
1,3,chinese_postman,603,16.40777654791855,43,49193.42886914636,68.32420676270327,50332.31999999998,1138.8911308536165,1.0,11.650999999999994,50
0,3,chinese_postman,603,16.40777654791855,43,49193.42886914636,68.32420676270327,50332.31999999998,1138.8911308536165,1.0,11.650999999999994,50
1,3,chinese_postman,600,16.407776547918548,43,49193.332030084515,68.32407226400628,50332.31999999998,1138.987969915466,1.0,11.650999999999994,50
0,3,chinese_postman,578,16.407776547918548,43,49193.319167761125,68.32405439966823,50332.319999999985,1139.0008322388605,1.0,11.650999999999996,50
2,3,chinese_postman,578,16.407776547918548,43,49193.319167761125,68.32405439966823,50332.319999999985,1139.0008322388605,1.0,11.650999999999996,50
1,3,chinese_postman,578,16.407776547918548,43,49193.319167761125,68.32405439966823,50332.319999999985,1139.0008322388605,1.0,11.650999999999996,50
2,3,chinese_postman,289,16.407776547918548,43,49193.29836331506,68.32402550460425,50332.319999999985,1139.0216366849309,1.0,11.650999999999996,50
1,1,greedy,660,3.824399959047073,188,49158.7689552766,68.27606799343972,49420.8,262.0310447233993,1.0,11.440000000000001,24
1,1,greedy,660,3.824399959047073,188,49158.7689552766,68.27606799343972,49420.8,262.0310447233993,1.0,11.440000000000001,24
2,1,greedy,423,3.8243999590470734,188,49158.7498320786,68.2760414334425,49420.799999999996,262.05016792139423,1.0,11.44,24
1,7,random_walk,173,108.31854834551191,6,48383.889041752,67.19984589132223,51360.480000000025,2976.590958248026,1.0,154.13649999999978,34
0,2,random_walk,300,109.33686410518325,6,47702.987038369625,66.25414866440225,51654.23999999997,3951.2529616303445,1.0,78.80500000000018,66
